id,label
ss3694_b,0
ss3695_b,0
ss3696_b,0
ss3697_b,0
ss3698_b,1
ss3699_b,0
ss3700_b,1
ss3701_b,0
ss3702_b,1
ss3703_b,0
ss3704_b,0
ss3705_b,1
ss3706_b,0
ss3707_b,1
ss3708_b,0
ss3709_b,0
ss3710_b,0
ss3711_b,1
ss3712_b,1
ss3713_b,0
ss3714_b,0
ss3715_b,0
ss3716_b,0
ss3717_b,1
ss3718_b,0
ss3719_b,0
ss3720_b,0
ss3721_b,0
ss3722_b,0
ss3723_b,0
ss3724_b,1
ss3725_b,0
ss3726_b,0
ss3727_b,0
ss3728_b,0
ss3729_b,0
ss3730_b,1
ss3731_b,1
ss3732_b,0
ss3733_b,1
ss3734_b,1
ss3735_b,1
ss3736_b,0
ss3737_b,0
ss3738_b,1
ss3739_b,1
ss3740_b,0
ss3741_b,1
ss3742_b,1
ss3743_b,1
ss3744_b,1
ss3745_b,0
ss3746_b,1
ss3747_b,0
ss3748_b,0
ss3749_b,0
ss3750_b,0
ss3751_b,1
ss3752_b,0
ss3753_b,0
ss3754_b,0
ss3755_b,0
ss3756_b,1
ss3757_b,0
ss3758_b,0
ss3759_b,0
ss3760_b,0
ss3761_b,1
ss3762_b,1
ss3763_b,0
ss3764_b,0
ss3765_b,0
ss3766_b,0
ss3767_b,1
ss3768_b,0
ss3769_b,0
ss3770_b,0
ss3771_b,0
ss3772_b,1
ss3773_b,0
ss3774_b,1
ss3775_b,1
ss3776_b,0
ss3777_b,0
ss3778_b,1
ss3779_b,1
ss3780_b,0
ss3781_b,0
ss3782_b,0
ss3783_b,0
ss3784_b,1
ss3785_b,0
ss3786_b,0
ss3787_b,0
ss3788_b,1
ss3789_b,0
ss3790_b,1
ss3791_b,0
ss3792_b,1
ss3793_b,0
ss3794_b,0
ss3795_b,1
ss3796_b,0
ss3797_b,0
ss3798_b,0
ss3799_b,1
ss3800_b,0
ss3801_b,0
ss3802_b,0
ss3803_b,0
ss3804_b,0
ss3805_b,0
ss3806_b,1
ss3807_b,0
ss3808_b,0
ss3809_b,0
ss3810_b,0
ss3811_b,0
ss3812_b,0
ss3813_b,0
ss3814_b,1
ss3815_b,1
ss3816_b,0
ss3817_b,0
ss3818_b,0
ss3819_b,0
ss3820_b,1
ss3821_b,0
ss3822_b,0
ss3823_b,1
ss3824_b,0
ss3825_b,0
ss3826_b,0
ss3827_b,1
ss3828_b,1
ss3829_b,0
ss3830_b,1
ss3831_b,0
ss3832_b,0
ss3833_b,0
ss3834_b,0
ss3835_b,0
ss3836_b,0
ss3837_b,0
ss3838_b,0
ss3839_b,1
ss3840_b,1
ss3841_b,0
ss3842_b,0
ss3843_b,0
ss3844_b,0
ss3845_b,0
ss3846_b,0
ss3847_b,0
ss3848_b,0
ss3849_b,0
ss3850_b,1
ss3851_b,0
ss3852_b,0
ss3853_b,0
ss3854_b,1
ss3855_b,0
ss3856_b,0
ss3857_b,0
ss3858_b,0
ss3859_b,1
ss3860_b,1
ss3861_b,1
ss3862_b,1
ss3863_b,1
ss3864_b,0
ss3865_b,0
ss3866_b,0
ss3867_b,0
ss3868_b,0
ss3869_b,0
ss3870_b,1
ss3871_b,0
ss3872_b,0
ss3873_b,0
ss3874_b,0
ss3875_b,0
ss3876_b,0
ss3877_b,1
ss3878_b,0
ss3879_b,0
ss3880_b,0
ss3881_b,0
ss3882_b,0
ss3883_b,1
ss3884_b,0
ss3885_b,0
ss3886_b,0
ss3887_b,0
ss3888_b,0
ss3889_b,0
ss3890_b,0
ss3891_b,1
ss3892_b,0
ss3893_b,0
ss3894_b,0
ss3895_b,1
ss3896_b,0
ss3897_b,0
ss3898_b,0
ss3899_b,0
ss3900_b,1
ss3901_b,0
ss3902_b,0
ss3903_b,0
ss3904_b,1
ss3905_b,0
ss3906_b,1
ss3907_b,0
ss3908_b,1
ss3909_b,1
ss3910_b,1
ss3911_b,0
ss3912_b,0
ss3913_b,1
ss3914_b,1
ss3915_b,1
ss3916_b,1
ss3917_b,1
ss3918_b,0
ss3919_b,0
ss3920_b,1
ss3921_b,0
ss3922_b,0
ss3923_b,0
ss3924_b,1
ss3925_b,1
ss3926_b,0
ss3927_b,1
ss3928_b,0
ss3929_b,0
ss3930_b,1
ss3931_b,0
ss3932_b,0
ss3933_b,1
ss3934_b,1
ss3935_b,0
ss3936_b,0
ss3937_b,0
ss3938_b,0
ss3939_b,1
ss3940_b,0
ss3941_b,1
ss3942_b,1
ss3943_b,0
ss3944_b,0
ss3945_b,1
ss3946_b,0
ss3947_b,0
ss3948_b,1
ss3949_b,0
ss3950_b,0
ss3951_b,0
ss3952_b,0
ss3953_b,0
ss3954_b,0
ss3955_b,0
ss3956_b,0
ss3957_b,1
ss3958_b,1
ss3959_b,0
ss3960_b,1
ss3961_b,1
ss3962_b,1
ss3963_b,1
ss3964_b,1
ss3965_b,0
ss3966_b,1
ss3967_b,0
ss3968_b,0
ss3969_b,1
ss3970_b,0
ss3971_b,0
ss3972_b,0
ss3973_b,0
ss3974_b,1
ss3975_b,0
ss3976_b,0
ss3977_b,1
ss3978_b,0
ss3979_b,1
ss3980_b,0
ss3981_b,0
ss3982_b,0
ss3983_b,0
ss3984_b,1
ss3985_b,0
ss3986_b,0
ss3987_b,0
ss3988_b,1
ss3989_b,1
ss3990_b,1
ss3991_b,0
ss3992_b,0
ss3993_b,0
ss3994_b,0
ss3995_b,0
ss3996_b,0
ss3997_b,1
ss3998_b,0
ss3999_b,0
ss4000_b,1
ss4001_b,0
ss4002_b,0
ss4003_b,0
ss4004_b,0
ss4005_b,0
ss4006_b,1
ss4007_b,0
ss4008_b,1
ss4009_b,0
ss4010_b,0
ss4011_b,1
ss4012_b,0
ss4013_b,0
ss4014_b,1
ss4015_b,1
ss4016_b,0
ss4017_b,0
ss4018_b,0
ss4019_b,0
ss4020_b,0
ss4021_b,1
ss4022_b,1
ss4023_b,0
ss4024_b,1
ss4025_b,0
ss4026_b,0
ss4027_b,1
ss4028_b,0
ss4029_b,0
ss4030_b,1
ss4031_b,0
ss4032_b,1
ss4033_b,0
ss4034_b,1
ss4035_b,1
ss4036_b,0
ss4037_b,0
ss4038_b,0
ss4039_b,1
ss4040_b,0
ss4041_b,1
ss4042_b,0
ss4043_b,0
ss4044_b,1
ss4045_b,1
ss4046_b,0
ss4047_b,0
ss4048_b,1
ss4049_b,0
ss4050_b,0
ss4051_b,0
ss4052_b,0
ss4053_b,1
ss4054_b,1
ss4055_b,0
ss4056_b,0
ss4057_b,0
ss4058_b,0
ss4059_b,1
ss4060_b,0
ss4061_b,0
ss4062_b,0
ss4063_b,1
ss4064_b,0
ss4065_b,0
ss4066_b,1
ss4067_b,0
ss4068_b,1
ss4069_b,0
ss4070_b,1
ss4071_b,1
ss4072_b,0
ss4073_b,0
ss4074_b,0
ss4075_b,1
ss4076_b,0
ss4077_b,1
ss4078_b,1
ss4079_b,0
ss4080_b,0
ss4081_b,0
ss4082_b,0
ss4083_b,0
ss4084_b,0
ss4085_b,0
ss4086_b,1
ss4087_b,0
ss4088_b,1
ss4089_b,1
ss4090_b,0
ss4091_b,1
ss4092_b,1
ss4093_b,0
ss4094_b,0
ss4095_b,1
ss4096_b,1
ss4097_b,0
ss4098_b,0
ss4099_b,0
ss4100_b,0
ss4101_b,0
ss4102_b,1
ss4103_b,0
ss4104_b,0
ss4105_b,1
ss4106_b,0
ss4107_b,0
ss4108_b,0
ss4109_b,0
ss4110_b,1
ss4111_b,0
ss4112_b,0
ss4113_b,0
ss4114_b,0
ss4115_b,1
ss4116_b,0
ss4117_b,0
ss4118_b,0
ss4119_b,1
ss4120_b,0
ss4121_b,0
ss4122_b,0
ss4123_b,0
ss4124_b,1
ss4125_b,0
ss4126_b,0
ss4127_b,0
ss4128_b,1
ss4129_b,0
ss4130_b,0
ss4131_b,1
ss4132_b,0
ss4133_b,0
ss4134_b,0
ss4135_b,1
ss4136_b,1
ss4137_b,0
ss4138_b,0
ss4139_b,1
ss4140_b,0
ss4141_b,1
ss4142_b,0
ss4143_b,0
ss4144_b,0
ss4145_b,0
ss4146_b,0
ss4147_b,0
ss4148_b,0
ss4149_b,0
ss4150_b,1
ss4151_b,0
ss4152_b,0
ss4153_b,0
ss4154_b,1
ss4155_b,0
ss4156_b,0
ss4157_b,0
ss4158_b,1
ss4159_b,0
ss4160_b,0
ss4161_b,0
ss4162_b,0
ss4163_b,0
ss4164_b,1
ss4165_b,0
ss4166_b,0
ss4167_b,0
ss4168_b,1
ss4169_b,0
ss4170_b,0
ss4171_b,0
ss4172_b,0
ss4173_b,0
ss4174_b,0
ss4175_b,0
ss4176_b,1
ss4177_b,0
ss4178_b,0
ss4179_b,1
ss4180_b,0
ss4181_b,0
ss4182_b,0
ss4183_b,1
ss4184_b,0
ss4185_b,0
ss4186_b,1
ss4187_b,0
ss4188_b,1
ss4189_b,0
ss4190_b,1
ss4191_b,0
ss4192_b,0
ss4193_b,0
ss4194_b,0
ss4195_b,0
ss4196_b,0
ss4197_b,0
ss4198_b,1
ss4199_b,0
ss4200_b,0
ss4201_b,0
ss4202_b,0
ss4203_b,1
ss4204_b,1
ss4205_b,0
ss4206_b,0
ss4207_b,0
ss4208_b,0
ss4209_b,0
ss4210_b,1
ss4211_b,1
ss4212_b,0
ss4213_b,1
ss4214_b,0
ss4215_b,0
ss4216_b,0
ss4217_b,0
ss4218_b,0
ss4219_b,0
ss4220_b,0
ss4221_b,0
ss4222_b,1
ss4223_b,0
ss4224_b,0
ss4225_b,1
ss4226_b,1
ss4227_b,1
ss4228_b,1
ss4229_b,0
ss4230_b,0
ss4231_b,0
ss4232_b,1
ss4233_b,0
ss4234_b,0
ss4235_b,0
ss4236_b,1
ss4237_b,0
ss4238_b,1
ss4239_b,0
ss4240_b,1
ss4241_b,0
ss4242_b,0
ss4243_b,0
ss4244_b,1
ss4245_b,1
ss4246_b,1
ss4247_b,0
ss4248_b,0
ss4249_b,1
ss4250_b,1
ss4251_b,0
ss4252_b,0
ss4253_b,0
ss4254_b,0
ss4255_b,0
ss4256_b,0
ss4257_b,1
ss4258_b,0
ss4259_b,1
ss4260_b,0
ss4261_b,0
ss4262_b,0
ss4263_b,1
ss4264_b,0
ss4265_b,1
ss4266_b,0
ss4267_b,0
ss4268_b,0
ss4269_b,0
ss4270_b,0
ss4271_b,0
ss4272_b,0
ss4273_b,0
ss4274_b,0
ss4275_b,0
ss4276_b,0
ss4277_b,0
ss4278_b,0
ss4279_b,0
ss4280_b,0
ss4281_b,1
ss4282_b,1
ss4283_b,0
ss4284_b,0
ss4285_b,0
ss4286_b,1
ss4287_b,1
ss4288_b,0
ss4289_b,0
ss4290_b,0
ss4291_b,0
ss4292_b,0
ss4293_b,0
ss4294_b,1
ss4295_b,1
ss4296_b,0
ss4297_b,0
ss4298_b,0
ss4299_b,0
ss4300_b,1
ss4301_b,0
ss4302_b,0
ss4303_b,0
ss4304_b,1
ss4305_b,0
ss4306_b,1
ss4307_b,1
ss4308_b,0
ss4309_b,0
ss4310_b,0
ss4311_b,0
ss4312_b,0
ss4313_b,0
ss4314_b,0
ss4315_b,0
ss4316_b,1
ss4317_b,0
ss4318_b,0
ss4319_b,1
ss4320_b,1
ss4321_b,0
ss4322_b,0
ss4323_b,0
ss4324_b,1
ss4325_b,1
ss4326_b,1
ss4327_b,1
ss4328_b,1
ss4329_b,0
ss4330_b,0
ss4331_b,0
ss4332_b,0
ss4333_b,0
ss4334_b,0
ss4335_b,1
ss4336_b,1
ss4337_b,0
ss4338_b,1
ss4339_b,0
ss4340_b,1
ss4341_b,1
ss4342_b,0
ss4343_b,0
ss4344_b,0
ss4345_b,1
ss4346_b,0
ss4347_b,0
ss4348_b,1
ss4349_b,0
ss4350_b,0
ss4351_b,1
ss4352_b,1
ss4353_b,0
ss4354_b,1
ss4355_b,0
ss4356_b,0
ss4357_b,1
ss4358_b,0
ss4359_b,0
ss4360_b,1
ss4361_b,1
ss4362_b,0
ss4363_b,0
ss4364_b,0
ss4365_b,1
ss4366_b,0
ss4367_b,0
ss4368_b,0
ss4369_b,1
ss4370_b,0
ss4371_b,1
ss4372_b,1
ss4373_b,0
ss4374_b,0
ss4375_b,0
ss4376_b,0
ss4377_b,0
ss4378_b,0
ss4379_b,0
ss4380_b,0
ss4381_b,0
ss4382_b,0
ss4383_b,1
ss4384_b,0
ss4385_b,0
ss4386_b,0
ss4387_b,1
ss4388_b,0
ss4389_b,0
ss4390_b,0
ss4391_b,0
ss4392_b,0
ss4393_b,0
ss4394_b,1
ss4395_b,0
ss4396_b,0
ss4397_b,1
ss4398_b,1
ss4399_b,0
ss4400_b,0
ss4401_b,0
ss4402_b,0
ss4403_b,1
ss4404_b,0
ss4405_b,0
ss4406_b,1
ss4407_b,0
ss4408_b,0
ss4409_b,0
ss4410_b,0
ss4411_b,0
ss4412_b,0
ss4413_b,1
ss4414_b,0
ss4415_b,0
ss4416_b,0
ss4417_b,0
ss4418_b,0
ss4419_b,0
ss4420_b,1
ss4421_b,0
ss4422_b,0
ss4423_b,0
ss4424_b,0
ss4425_b,1
ss4426_b,0
ss4427_b,0
ss4428_b,0
ss4429_b,0
ss4430_b,1
ss4431_b,0
ss4432_b,0
ss4433_b,1
ss4434_b,1
ss4435_b,1
ss4436_b,0
ss4437_b,1
ss4438_b,1
ss4439_b,1
ss4440_b,0
ss4441_b,1
ss4442_b,1
ss4443_b,0
ss4444_b,1
ss4445_b,0
ss4446_b,0
ss4447_b,0
ss4448_b,0
ss4449_b,1
ss4450_b,0
ss4451_b,0
ss4452_b,1
ss4453_b,0
ss4454_b,0
ss4455_b,1
ss4456_b,0
ss4457_b,0
ss4458_b,0
ss4459_b,0
ss4460_b,1
ss4461_b,0
ss4462_b,0
ss4463_b,1
ss4464_b,0
ss4465_b,0
ss4466_b,1
ss4467_b,0
ss4468_b,0
ss4469_b,0
ss4470_b,0
ss4471_b,0
ss4472_b,0
ss4473_b,1
ss4474_b,1
ss4475_b,0
ss4476_b,0
ss4477_b,1
ss4478_b,0
ss4479_b,0
ss4480_b,0
ss4481_b,1
ss4482_b,1
ss4483_b,0
ss4484_b,0
ss4485_b,0
ss4486_b,0
ss4487_b,0
ss4488_b,0
ss4489_b,0
ss4490_b,0
ss4491_b,1
ss4492_b,0
ss4493_b,0
ss4494_b,0
ss4495_b,1
ss4496_b,0
ss4497_b,0
ss4498_b,0
ss4499_b,1
ss4500_b,0
ss4501_b,0
ss4502_b,0
ss4503_b,0
ss4504_b,0
ss4505_b,0
ss4506_b,1
ss4507_b,0
ss4508_b,0
ss4509_b,0
ss4510_b,0
ss4511_b,0
ss4512_b,0
ss4513_b,0
ss4514_b,0
ss4515_b,1
ss4516_b,0
ss4517_b,1
ss4518_b,1
ss4519_b,1
ss4520_b,0
ss4521_b,1
ss4522_b,1
ss4523_b,0
ss4524_b,0
ss4525_b,1
ss4526_b,0
ss4527_b,1
ss4528_b,0
ss4529_b,0
ss4530_b,0
ss4531_b,1
ss4532_b,0
ss4533_b,1
ss4534_b,0
ss4535_b,1
ss4536_b,0
ss4537_b,1
ss4538_b,0
ss4539_b,0
ss4540_b,0
ss4541_b,0
ss4542_b,0
ss4543_b,0
ss4544_b,0
ss4545_b,0
ss4546_b,0
ss4547_b,0
ss4548_b,0
ss4549_b,0
ss4550_b,0
ss4551_b,0
ss4552_b,1
ss4553_b,0
ss4554_b,0
ss4555_b,1
ss4556_b,0
ss4557_b,1
ss4558_b,1
ss4559_b,0
ss4560_b,1
ss4561_b,1
ss4562_b,1
ss4563_b,0
ss4564_b,1
ss4565_b,0
ss4566_b,0
ss4567_b,0
ss4568_b,0
ss4569_b,0
ss4570_b,0
ss4571_b,0
ss4572_b,1
ss4573_b,0
ss4574_b,0
ss4575_b,0
ss4576_b,0
ss4577_b,1
ss4578_b,0
ss4579_b,0
ss4580_b,1
ss4581_b,1
ss4582_b,1
ss4583_b,0
ss4584_b,1
ss4585_b,1
ss4586_b,0
ss4587_b,0
ss4588_b,0
ss4589_b,0
ss4590_b,0
ss4591_b,0
ss4592_b,1
ss4593_b,1
ss4594_b,0
ss4595_b,0
ss4596_b,0
ss4597_b,1
ss4598_b,0
ss4599_b,0
ss4600_b,0
ss4601_b,0
ss4602_b,1
ss4603_b,0
ss4604_b,1
ss4605_b,0
ss4606_b,1
ss4607_b,0
ss4608_b,0
ss4609_b,0
ss4610_b,1
ss4611_b,1
ss4612_b,1
ss4613_b,0
ss4614_b,0
ss4615_b,0
ss4616_b,0
ss4617_b,0
ss4618_b,1
ss4619_b,0
ss4620_b,0
ss4621_b,0
ss4622_b,1
ss4623_b,0
ss4624_b,1
ss4625_b,0
ss4626_b,1
ss4627_b,1
ss4628_b,0
ss4629_b,0
ss4630_b,0
ss4631_b,0
ss4632_b,1
ss4633_b,1
ss4634_b,0
ss4635_b,1
ss4636_b,1
ss4637_b,1
ss4638_b,0
ss4639_b,0
ss4640_b,0
ss4641_b,1
ss4642_b,0
ss4643_b,1
ss4644_b,0
ss4645_b,1
ss4646_b,1
ss4647_b,1
ss4648_b,1
ss4649_b,0
ss4650_b,0
ss4651_b,0
ss4652_b,0
ss4653_b,0
ss4654_b,0
ss4655_b,0
ss4656_b,0
ss4657_b,0
ss4658_b,1
ss4659_b,0
ss4660_b,0
ss4661_b,0
ss4662_b,1
ss4663_b,0
ss4664_b,0
ss4665_b,0
ss4666_b,0
ss4667_b,0
ss4668_b,0
ss4669_b,0
ss4670_b,0
ss4671_b,0
ss4672_b,0
ss4673_b,0
ss4674_b,1
ss4675_b,1
ss4676_b,1
ss4677_b,0
ss4678_b,0
ss4679_b,0
ss4680_b,0
ss4681_b,1
ss4682_b,0
ss4683_b,0
ss4684_b,0
ss4685_b,0
ss4686_b,0
ss4687_b,1
ss4688_b,0
ss4689_b,0
ss4690_b,0
ss4691_b,1
ss4692_b,0
ss4693_b,0
ss4694_b,0
ss4695_b,0
ss4696_b,0
ss4697_b,0
ss4698_b,0
ss4699_b,0
ss4700_b,1
ss4701_b,1
ss4702_b,0
ss4703_b,0
ss4704_b,1
ss4705_b,1
ss4706_b,1
ss4707_b,1
ss4708_b,0
ss4709_b,0
ss4710_b,1
ss4711_b,1
ss4712_b,0
ss4713_b,0
ss4714_b,1
ss4715_b,0
ss4716_b,1
ss4717_b,0
ss4718_b,0
ss4719_b,0
ss4720_b,1
ss4721_b,1
ss4722_b,0
ss4723_b,0
ss4724_b,1
ss4725_b,0
ss4726_b,1
ss4727_b,0
ss4728_b,1
ss4729_b,0
ss4730_b,1
ss4731_b,1
ss4732_b,0
ss4733_b,0
ss4734_b,1
ss4735_b,1
ss4736_b,1
ss4737_b,0
ss4738_b,1
ss4739_b,0
ss4740_b,0
ss4741_b,1
ss4742_b,1
ss4743_b,1
ss4744_b,0
ss4745_b,0
ss4746_b,0
ss4747_b,0
ss4748_b,0
ss4749_b,1
ss4750_b,0
ss4751_b,0
ss4752_b,0
ss4753_b,0
ss4754_b,0
ss4755_b,1
ss4756_b,0
ss4757_b,0
ss4758_b,0
ss4759_b,1
ss4760_b,0
ss4761_b,1
ss4762_b,1
ss4763_b,1
ss4764_b,0
ss4765_b,0
ss4766_b,1
ss4767_b,0
ss4768_b,0
ss4769_b,0
ss4770_b,0
ss4771_b,0
ss4772_b,0
ss4773_b,0
ss4774_b,0
ss4775_b,0
ss4776_b,0
ss4777_b,0
ss4778_b,1
ss4779_b,0
ss4780_b,1
ss4781_b,0
ss4782_b,0
ss4783_b,0
ss4784_b,0
ss4785_b,1
ss4786_b,0
ss4787_b,1
ss4788_b,0
ss4789_b,1
ss4790_b,0
ss4791_b,0
ss4792_b,0
ss4793_b,0
ss4794_b,1
ss4795_b,1
ss4796_b,0
ss4797_b,0
ss4798_b,0
ss4799_b,0
ss4800_b,0
ss4801_b,1
ss4802_b,0
ss4803_b,1
ss4804_b,1
ss4805_b,0
ss4806_b,0
ss4807_b,1
ss4808_b,0
ss4809_b,0
ss4810_b,0
ss4811_b,0
ss4812_b,0
ss4813_b,0
ss4814_b,0
ss4815_b,0
ss4816_b,0
ss4817_b,0
ss4818_b,0
ss4819_b,1
ss4820_b,0
ss4821_b,0
ss4822_b,0
ss4823_b,0
ss4824_b,1
ss4825_b,0
ss4826_b,0
ss4827_b,1
ss4828_b,0
ss4829_b,1
ss4830_b,0
ss4831_b,0
ss4832_b,0
ss4833_b,0
ss4834_b,0
ss4835_b,0
ss4836_b,0
ss4837_b,0
ss4838_b,0
ss4839_b,0
ss4840_b,0
ss4841_b,1
ss4842_b,0
ss4843_b,0
ss4844_b,0
ss4845_b,0
ss4846_b,1
ss4847_b,1
ss4848_b,0
ss4849_b,1
ss4850_b,0
ss4851_b,1
ss4852_b,0
ss4853_b,0
ss4854_b,1
ss4855_b,0
ss4856_b,0
ss4857_b,0
ss4858_b,0
ss4859_b,1
ss4860_b,1
ss4861_b,1
ss4862_b,0
ss4863_b,0
ss4864_b,1
ss4865_b,0
ss4866_b,0
ss4867_b,0
ss4868_b,0
ss4869_b,0
ss4870_b,1
ss4871_b,1
ss4872_b,1
ss4873_b,1
ss4874_b,1
ss4875_b,0
ss4876_b,1
ss4877_b,0
ss4878_b,1
ss4879_b,1
ss4880_b,0
ss4881_b,0
ss4882_b,0
ss4883_b,0
ss4884_b,1
ss4885_b,0
ss4886_b,0
ss4887_b,0
ss4888_b,0
ss4889_b,0
ss4890_b,0
ss4891_b,0
ss4892_b,1
ss4893_b,0
ss4894_b,0
ss4895_b,0
ss4896_b,0
ss4897_b,1
ss4898_b,0
ss4899_b,1
ss4900_b,0
ss4901_b,0
ss4902_b,1
ss4903_b,0
ss4904_b,0
ss4905_b,0
ss4906_b,0
ss4907_b,0
ss4908_b,0
ss4909_b,1
ss4910_b,0
ss4911_b,0
ss4912_b,0
ss4913_b,0
ss4914_b,1
ss4915_b,0
ss4916_b,1
ss4917_b,1
ss4918_b,1
ss4919_b,0
ss4920_b,0
ss4921_b,1
ss4922_b,1
ss4923_b,0
ss4924_b,0
ss4925_b,0
ss4926_b,0
ss4927_b,0
ss4928_b,0
ss4929_b,0
ss4930_b,0
ss4931_b,1
ss4932_b,0
ss4933_b,0
ss4934_b,0
ss4935_b,1
ss4936_b,0
ss4937_b,1
ss4938_b,1
ss4939_b,1
ss4940_b,0
ss4941_b,1
ss4942_b,1
ss4943_b,1
ss4944_b,1
ss4945_b,0
ss4946_b,0
ss4947_b,1
ss4948_b,0
ss4949_b,0
ss4950_b,0
ss4951_b,1
ss4952_b,1
ss4953_b,0
ss4954_b,0
ss4955_b,0
ss4956_b,1
ss4957_b,0
ss4958_b,1
ss4959_b,0
ss4960_b,1
ss4961_b,0
ss4962_b,0
ss4963_b,1
ss4964_b,0
ss4965_b,0
ss4966_b,1
ss4967_b,0
ss4968_b,1
ss4969_b,1
ss4970_b,1
ss4971_b,0
ss4972_b,0
ss4973_b,1
ss4974_b,1
ss4975_b,1
ss4976_b,0
ss4977_b,1
ss4978_b,1
ss4979_b,0
ss4980_b,1
ss4981_b,0
ss4982_b,0
ss4983_b,0
ss4984_b,1
ss4985_b,0
ss4986_b,1
ss4987_b,0
ss4988_b,0
ss4989_b,0
ss4990_b,0
ss4991_b,0
ss4992_b,1
ss4993_b,0
ss4994_b,0
ss4995_b,1
ss4996_b,0
ss4997_b,0
ss4998_b,0
ss4999_b,0
ss5000_b,1
ss5001_b,0
ss5002_b,0
ss5003_b,0
ss5004_b,0
ss5005_b,0
ss5006_b,1
ss5007_b,0
ss5008_b,1
ss5009_b,1
ss5010_b,0
ss5011_b,0
ss5012_b,0
ss5013_b,0
ss5014_b,0
ss5015_b,0
ss5016_b,1
ss5017_b,0
ss5018_b,0
ss5019_b,1
ss5020_b,1
ss5021_b,0
ss5022_b,1
ss5023_b,0
ss5024_b,0
ss5025_b,0
ss5026_b,0
ss5027_b,0
ss5028_b,0
ss5029_b,1
ss5030_b,1
ss5031_b,1
ss5032_b,0
ss5033_b,0
ss5034_b,1
ss5035_b,0
ss5036_b,0
ss5037_b,0
ss5038_b,0
ss5039_b,1
ss5040_b,1
ss5041_b,1
ss5042_b,0
ss5043_b,1
ss5044_b,0
ss5045_b,0
ss5046_b,0
ss5047_b,0
ss5048_b,0
ss5049_b,0
ss5050_b,1
ss5051_b,0
ss5052_b,1
ss5053_b,1
ss5054_b,0
ss5055_b,0
ss5056_b,0
ss5057_b,1
ss5058_b,0
ss5059_b,1
ss5060_b,0
ss5061_b,0
ss5062_b,0
ss5063_b,0
ss5064_b,1
ss5065_b,1
ss5066_b,0
ss5067_b,0
ss5068_b,1
ss5069_b,0
ss5070_b,0
ss5071_b,1
ss5072_b,1
ss5073_b,1
ss5074_b,0
ss5075_b,0
ss5076_b,1
ss5077_b,0
ss5078_b,1
ss5079_b,0
ss5080_b,1
ss5081_b,1
ss5082_b,0
ss5083_b,0
ss5084_b,1
ss5085_b,0
ss5086_b,0
ss5087_b,1
ss5088_b,1
ss5089_b,0
ss5090_b,1
ss5091_b,1
ss5092_b,0
ss5093_b,0
ss5094_b,0
ss5095_b,0
ss5096_b,0
ss5097_b,0
ss5098_b,1
ss5099_b,0
ss5100_b,0
ss5101_b,1
ss5102_b,0
ss5103_b,0
ss5104_b,1
ss5105_b,0
ss5106_b,0
ss5107_b,0
ss5108_b,0
ss5109_b,0
ss5110_b,1
ss5111_b,0
ss5112_b,0
ss5113_b,1
ss5114_b,0
ss5115_b,1
ss5116_b,0
ss5117_b,0
ss5118_b,0
ss5119_b,0
ss5120_b,0
ss5121_b,1
ss5122_b,0
ss5123_b,1
ss5124_b,1
ss5125_b,0
ss5126_b,1
ss5127_b,0
ss5128_b,0
ss5129_b,0
ss5130_b,0
ss5131_b,0
ss5132_b,0
ss5133_b,1
ss5134_b,0
ss5135_b,0
ss5136_b,0
ss5137_b,1
ss5138_b,0
ss5139_b,0
ss5140_b,1
ss5141_b,0
ss5142_b,0
ss5143_b,0
ss5144_b,0
ss5145_b,1
ss5146_b,0
ss5147_b,1
ss5148_b,0
ss5149_b,0
ss5150_b,0
ss5151_b,0
ss5152_b,0
ss5153_b,0
ss5154_b,0
ss5155_b,0
ss5156_b,0
ss5157_b,1
ss5158_b,0
ss5159_b,0
ss5160_b,0
ss5161_b,0
ss5162_b,0
ss5163_b,0
ss5164_b,1
ss5165_b,0
ss5166_b,0
ss5167_b,0
ss5168_b,1
ss5169_b,0
ss5170_b,0
ss5171_b,0
ss5172_b,0
ss5173_b,0
ss5174_b,0
ss5175_b,0
ss5176_b,0
ss5177_b,0
ss5178_b,0
ss5179_b,0
ss5180_b,0
ss5181_b,0
ss5182_b,0
ss5183_b,1
ss5184_b,1
ss5185_b,1
ss5186_b,1
ss5187_b,0
ss5188_b,1
ss5189_b,0
ss5190_b,0
ss5191_b,0
ss5192_b,0
ss5193_b,0
ss5194_b,0
ss5195_b,1
ss5196_b,0
ss5197_b,0
ss5198_b,0
ss5199_b,0
ss5200_b,0
ss5201_b,0
ss5202_b,0
ss5203_b,1
ss5204_b,0
ss5205_b,0
ss5206_b,0
ss5207_b,0
ss5208_b,0
ss5209_b,1
ss5210_b,0
ss5211_b,1
ss5212_b,0
ss5213_b,0
ss5214_b,0
ss5215_b,0
ss5216_b,1
ss5217_b,0
ss5218_b,1
ss5219_b,1
ss5220_b,0
ss5221_b,1
ss5222_b,0
ss5223_b,0
ss5224_b,0
ss5225_b,1
ss5226_b,1
ss5227_b,0
ss5228_b,0
ss5229_b,0
ss5230_b,0
ss5231_b,0
ss5232_b,0
ss5233_b,0
ss5234_b,0
ss5235_b,0
ss5236_b,1
ss5237_b,1
ss5238_b,0
ss5239_b,0
ss5240_b,0
ss5241_b,0
ss5242_b,0
ss5243_b,1
ss5244_b,0
ss5245_b,1
ss5246_b,1
ss5247_b,1
ss5248_b,0
